Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,98,12,T:System.Windows.Forms.TabPage,,,,,TabPage newpage = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,98,12,M:System.Windows.Forms.TabPage.#ctor,,,,,TabPage newpage = new TabPage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,96,12,T:System.Windows.Forms.TabControl,,,,,"if (Host == null) throw new InvalidOperationException(""ListManager must be hosted before adding lists"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,53,12,T:System.Windows.Forms.ListView,,,,,get {                  if(Host == null) return null;                  if(Host.SelectedTab == null) return null;                    // Find the listview control within the selected tab                  for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }                    // Nothing found                  return null;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,64,28,T:System.Windows.Forms.ListView,,,,,if (child == entries[iView].ListView) {                                  return child as ListView;                              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,T:System.Windows.Forms.TabControl,,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,T:System.Windows.Forms.TabPage,,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,P:System.Windows.Forms.TabControl.SelectedTab,,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,T:System.Windows.Forms.Control.ControlCollection,,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,P:System.Windows.Forms.Control.Controls,,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,T:System.Windows.Forms.Control,,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,59,20,P:System.Windows.Forms.Control.ControlCollection.Item(System.Int32),,,,,Control child = Host.SelectedTab.Controls[iChild];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,58,16,T:System.Windows.Forms.TabControl,,,,,for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,58,16,T:System.Windows.Forms.TabPage,,,,,for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,58,16,P:System.Windows.Forms.TabControl.SelectedTab,,,,,for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,58,16,T:System.Windows.Forms.Control.ControlCollection,,,,,for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,58,16,P:System.Windows.Forms.Control.Controls,,,,,for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,58,16,P:System.Windows.Forms.Layout.ArrangedElementCollection.Count,,,,,for (int iChild = 0; iChild < Host.SelectedTab.Controls.Count; iChild++) {                      Control child = Host.SelectedTab.Controls[iChild];                      if (child is ListView) {                            // Confirm it is out ListView                          for (int iView = 0; iView < entries.Count; iView++) {                              if (child == entries[iView].ListView) {                                  return child as ListView;                              }                          }                      }                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,55,16,T:System.Windows.Forms.TabControl,,,,,if(Host.SelectedTab == null) return null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,55,16,T:System.Windows.Forms.TabPage,,,,,if(Host.SelectedTab == null) return null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,55,16,P:System.Windows.Forms.TabControl.SelectedTab,,,,,if(Host.SelectedTab == null) return null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,54,16,T:System.Windows.Forms.TabControl,,,,,if(Host == null) return null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,52,8,T:System.Windows.Forms.ListView,,,,,public ListView ActiveDisplay
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,43,12,T:System.Windows.Forms.TabControl,,,,,"set {                  if (entries.Count > 0) throw new InvalidOperationException(""Can not re-host ListManager while it contains active lists."");                  _Host = value;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,45,16,T:System.Windows.Forms.TabControl,,,,,_Host = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,42,12,T:System.Windows.Forms.TabControl,,,,,get { return _Host; }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,42,18,T:System.Windows.Forms.TabControl,,,,,return _Host;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,41,8,T:System.Windows.Forms.TabControl,,,,,public TabControl Host
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\ListManager.cs,37,19,T:System.Windows.Forms.TabControl,,,,,_Host
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,168,12,T:System.Windows.Forms.DialogResult,,,,,(new frmDBConfig()).ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,168,12,M:System.Windows.Forms.Form.ShowDialog,,,,,(new frmDBConfig()).ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,152,24,T:System.Windows.Forms.DialogResult,,,,,if (msgResult == DialogResult.Cancel) {                              TerminateApplication = true;                              return;                          } else {                              CreateDefaultDbConfig();                          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,152,24,T:System.Windows.Forms.DialogResult,,,,,if (msgResult == DialogResult.Cancel) {                              TerminateApplication = true;                              return;                          } else {                              CreateDefaultDbConfig();                          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,152,24,F:System.Windows.Forms.DialogResult.Cancel,,,,,if (msgResult == DialogResult.Cancel) {                              TerminateApplication = true;                              return;                          } else {                              CreateDefaultDbConfig();                          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,147,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading database settings. Click OK to reset the settings"" + Environment.NewLine +                              ""and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,147,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading database settings. Click OK to reset the settings"" + Environment.NewLine +                              ""and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,147,24,F:System.Windows.Forms.MessageBoxButtons.OKCancel,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading database settings. Click OK to reset the settings"" + Environment.NewLine +                              ""and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,147,24,T:System.Windows.Forms.MessageBox,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading database settings. Click OK to reset the settings"" + Environment.NewLine +                              ""and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,147,24,T:System.Windows.Forms.DialogResult,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading database settings. Click OK to reset the settings"" + Environment.NewLine +                              ""and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,147,24,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons)",,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading database settings. Click OK to reset the settings"" + Environment.NewLine +                              ""and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\Program.cs,142,16,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer dbconfigSerial = new XmlSerializer(typeof(DBConfig));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,126,24,T:System.Windows.Forms.DialogResult,,,,,if (msgResult == DialogResult.Cancel) {                              TerminateApplication = true;                              return;                          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,126,24,T:System.Windows.Forms.DialogResult,,,,,if (msgResult == DialogResult.Cancel) {                              TerminateApplication = true;                              return;                          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,126,24,F:System.Windows.Forms.DialogResult.Cancel,,,,,if (msgResult == DialogResult.Cancel) {                              TerminateApplication = true;                              return;                          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,122,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading program settings. Click OK to reset the config"" + Environment.NewLine +                              ""file and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,122,24,T:System.Windows.Forms.MessageBoxButtons,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading program settings. Click OK to reset the config"" + Environment.NewLine +                              ""file and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,122,24,F:System.Windows.Forms.MessageBoxButtons.OKCancel,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading program settings. Click OK to reset the config"" + Environment.NewLine +                              ""file and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,122,24,T:System.Windows.Forms.MessageBox,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading program settings. Click OK to reset the config"" + Environment.NewLine +                              ""file and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,122,24,T:System.Windows.Forms.DialogResult,,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading program settings. Click OK to reset the config"" + Environment.NewLine +                              ""file and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,122,24,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons)",,,,,"var msgResult = MessageBox.Show(                              ""There was an error loading program settings. Click OK to reset the config"" + Environment.NewLine +                              ""file and open the program."",                              ""Warning"", MessageBoxButtons.OKCancel);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\Program.cs,117,16,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer configSerial = new XmlSerializer(typeof(ProgramConfig));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\Program.cs,105,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer dbConfigSerial = new XmlSerializer(typeof(DBConfig));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,HASH\HASH.csproj,File,HASH\Program.cs,98,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer configSerial = new XmlSerializer(typeof(ProgramConfig));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,92,12,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""The database configuration file was not found or could not be loaded."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,92,12,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""The database configuration file was not found or could not be loaded."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,92,12,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"MessageBox.Show(""The database configuration file was not found or could not be loaded."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,85,16,T:System.Windows.Forms.Application,,,,,Application.DoEvents();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,85,16,M:System.Windows.Forms.Application.DoEvents,,,,,Application.DoEvents();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,73,16,T:System.Windows.Forms.Application,,,,,Application.Run(new HashForm());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,73,16,M:System.Windows.Forms.Application.Run(System.Windows.Forms.Form),,,,,Application.Run(new HashForm());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,68,16,T:System.Windows.Forms.Application,,,,,Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,68,16,M:System.Windows.Forms.Application.EnableVisualStyles,,,,,Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\Program.cs,65,16,E:System.Windows.Forms.Application.Idle,,,,,Application.Idle += new EventHandler(Application_Idle);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,59,27,T:System.Windows.Forms.DialogResult,,,,,frm.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,59,27,M:System.Windows.Forms.Form.ShowDialog,,,,,frm.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,56,19,T:System.Windows.Forms.DialogResult,,,,,if (rslt == DialogResult.Yes) {                         using (var frm = new frmError()) {                             frm.SetError(ex);                             frm.ShowDialog();                         }                     }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,56,19,T:System.Windows.Forms.DialogResult,,,,,if (rslt == DialogResult.Yes) {                         using (var frm = new frmError()) {                             frm.SetError(ex);                             frm.ShowDialog();                         }                     }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,56,19,F:System.Windows.Forms.DialogResult.Yes,,,,,if (rslt == DialogResult.Yes) {                         using (var frm = new frmError()) {                             frm.SetError(ex);                             frm.ShowDialog();                         }                     }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,55,19,T:System.Windows.Forms.MessageBoxButtons,,,,,"var rslt = MessageBox.Show(""A database could not be loaded ("" + db.Filename + ""). Additional errors will be ignored. Show details?"", ""Error"", MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,55,19,T:System.Windows.Forms.MessageBoxButtons,,,,,"var rslt = MessageBox.Show(""A database could not be loaded ("" + db.Filename + ""). Additional errors will be ignored. Show details?"", ""Error"", MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,55,19,F:System.Windows.Forms.MessageBoxButtons.YesNo,,,,,"var rslt = MessageBox.Show(""A database could not be loaded ("" + db.Filename + ""). Additional errors will be ignored. Show details?"", ""Error"", MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,55,19,T:System.Windows.Forms.MessageBox,,,,,"var rslt = MessageBox.Show(""A database could not be loaded ("" + db.Filename + ""). Additional errors will be ignored. Show details?"", ""Error"", MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,55,19,T:System.Windows.Forms.DialogResult,,,,,"var rslt = MessageBox.Show(""A database could not be loaded ("" + db.Filename + ""). Additional errors will be ignored. Show details?"", ""Error"", MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,55,19,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons)",,,,,"var rslt = MessageBox.Show(""A database could not be loaded ("" + db.Filename + ""). Additional errors will be ignored. Show details?"", ""Error"", MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,37,24,T:System.Windows.Forms.MessageBox,,,,,"MessageBox.Show(""The database "" + Path.GetFileName(path) + "" was not found and can not be loaded."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,37,24,T:System.Windows.Forms.DialogResult,,,,,"MessageBox.Show(""The database "" + Path.GetFileName(path) + "" was not found and can not be loaded."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\RomDB.cs,37,24,M:System.Windows.Forms.MessageBox.Show(System.String),,,,,"MessageBox.Show(""The database "" + Path.GetFileName(path) + "" was not found and can not be loaded."");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,19,8,T:System.Windows.Forms.Keys,,,,,"protected override bool ProcessCmdKey(ref Message msg, Keys keyData)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,19,8,T:System.Windows.Forms.Message,,,,,"protected override bool ProcessCmdKey(ref Message msg, Keys keyData)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,25,12,"M:System.Windows.Forms.Form.ProcessCmdKey(System.Windows.Forms.Message@,System.Windows.Forms.Keys)",,,,,"return base.ProcessCmdKey(ref msg, keyData);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,21,16,M:System.Windows.Forms.Form.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,20,12,T:System.Windows.Forms.Keys,,,,,if (keyData == Keys.Escape) {                  Close();                  return true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,20,12,T:System.Windows.Forms.Keys,,,,,if (keyData == Keys.Escape) {                  Close();                  return true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,20,12,F:System.Windows.Forms.Keys.Escape,,,,,if (keyData == Keys.Escape) {                  Close();                  return true;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.cs,16,8,M:System.Windows.Forms.Form.#ctor,,,,,public frmBusy() {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,66,48,T:System.Windows.Forms.PictureBox,,,,,pictureBox1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,60,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,59,12,T:System.Windows.Forms.PictureBox,,,,,((System.ComponentModel.ISupportInitialize)(this.pictureBox1)).EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,58,12,P:System.Windows.Forms.Control.UseWaitCursor,,,,,this.UseWaitCursor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,57,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""Rom Hasher: Working"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,56,12,P:System.Windows.Forms.Form.ShowInTaskbar,,,,,this.ShowInTaskbar = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,55,12,P:System.Windows.Forms.Form.ShowIcon,,,,,this.ShowIcon = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,54,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""frmBusy"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,53,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,53,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,53,12,F:System.Windows.Forms.FormBorderStyle.None,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,53,12,T:System.Windows.Forms.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,53,12,P:System.Windows.Forms.Form.FormBorderStyle,,,,,this.FormBorderStyle = System.Windows.Forms.FormBorderStyle.None;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,52,12,P:System.Windows.Forms.Control.ForeColor,,,,,this.ForeColor = System.Drawing.Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,51,12,T:System.Windows.Forms.PictureBox,,,,,this.Controls.Add(this.pictureBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,51,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.pictureBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,51,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.pictureBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,51,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.pictureBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HASH\HASH.csproj,File,HASH\UI\frmBusy.Designer.cs,50,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(287, 189);"
